Group,date,price,sales
Mineral water,2021-03-26,15894.23,3627.0
Mineral water,2021-03-27,17913.16,4198.0
Mineral water,2021-03-28,17610.25,4338.0
Mineral water,2021-03-29,15523.72,3801.0
Mineral water,2021-03-30,16034.62,3611.0
Mineral water,2021-03-31,15723.08,3787.0
Mineral water,2021-04-01,15611.27,3817.0
Mineral water,2021-04-02,17416.8,4429.0
Mineral water,2021-04-03,18312.329999999998,4445.0
Mineral water,2021-04-04,18279.41,4627.0
Mineral water,2021-04-05,15809.27,4015.0
Mineral water,2021-04-06,15029.23,3624.0
Mineral water,2021-04-07,16520.34,3801.0
Mineral water,2021-04-08,17075.43,4559.0
Mineral water,2021-04-09,16961.01,4505.0
Mineral water,2021-04-10,17061.65,4354.0
Mineral water,2021-04-11,16065.63,4074.0
Mineral water,2021-04-12,16552.49,4283.0
Mineral water,2021-04-13,16170.3,4100.0
Mineral water,2021-04-14,16697.84,4076.0
Mineral water,2021-04-15,18135.73,4312.0
Mineral water,2021-04-16,18780.71,4461.0
Mineral water,2021-04-17,19153.51,4526.0
Mineral water,2021-04-18,17878.12,4131.0
Mineral water,2021-04-19,14825.98,3418.0
Mineral water,2021-04-20,15623.72,3590.0
Mineral water,2021-04-21,15076.57,3385.0
Mineral water,2021-04-22,17660.67,3733.0
Mineral water,2021-04-23,17500.97,3672.0
Mineral water,2021-04-24,19872.649999999998,4453.0
Mineral water,2021-04-25,19082.7,4228.0
Mineral water,2021-04-26,15367.44,3258.0
Mineral water,2021-04-27,16045.539999999999,3522.0
Mineral water,2021-04-28,15502.39,3466.0
Mineral water,2021-04-29,16376.92,3759.0
Mineral water,2021-04-30,19104.31,4285.0
Mineral water,2021-05-01,16046.029999999999,3494.0
Mineral water,2021-05-02,14322.82,2819.0
Mineral water,2021-05-03,16519.8,3176.0
Mineral water,2021-05-04,14763.84,3222.0
Mineral water,2021-05-05,14819.699999999999,3002.0
Mineral water,2021-05-06,16830.02,3785.0
Mineral water,2021-05-07,14938.46,3365.0
Mineral water,2021-05-08,19783.559999999998,4259.0
Mineral water,2021-05-09,15691.25,3228.0
Mineral water,2021-05-10,14190.94,3009.0
Mineral water,2021-05-11,14857.26,3271.0
Mineral water,2021-05-12,14471.789999999999,3266.0
Mineral water,2021-05-13,14381.78,3345.0
Mineral water,2021-05-14,15121.74,3524.0
Mineral water,2021-05-15,17617.54,4060.0
Mineral water,2021-05-16,17019.62,4161.0
Mineral water,2021-05-17,15476.6,3994.0
Mineral water,2021-05-18,14240.25,3608.0
Mineral water,2021-05-19,14523.83,3663.0
Mineral water,2021-05-20,15147.46,3858.0
Mineral water,2021-05-21,15893.07,3650.0
Mineral water,2021-05-22,15654.97,3782.0
Mineral water,2021-05-23,17309.61,4140.0
Mineral water,2021-05-24,14793.94,3658.0
Mineral water,2021-05-25,13692.75,3326.0
Mineral water,2021-05-26,13985.36,2922.0
Mineral water,2021-05-27,16181.43,3398.0
Mineral water,2021-05-28,16003.859999999999,3786.0
Mineral water,2021-05-29,18335.47,3955.0
Mineral water,2021-05-30,18183.67,4019.0
Mineral water,2021-05-31,15338.27,3237.0
Mineral water,2021-06-01,15016.789999999999,3257.0
Mineral water,2021-06-02,15048.57,3108.0
Mineral water,2021-06-03,15107.11,3363.0
Mineral water,2021-06-04,16169.8,3238.0
Mineral water,2021-06-05,17182.97,3827.0
Mineral water,2021-06-06,18986.42,3917.0
Mineral water,2021-06-07,15700.27,3474.0
Mineral water,2021-06-08,14966.48,2941.0
Mineral water,2021-06-09,15202.17,3428.0
Mineral water,2021-06-10,16651.13,3648.0
Mineral water,2021-06-11,17291.25,3890.0
Mineral water,2021-06-12,18751.54,4273.0
Mineral water,2021-06-13,20021.26,4701.0
Mineral water,2021-06-14,17081.34,3696.0
Mineral water,2021-06-15,16281.02,3672.0
Mineral water,2021-06-16,16708.29,3867.0
Mineral water,2021-06-17,17517.85,3961.0
Mineral water,2021-06-18,18184.2,4152.0
Mineral water,2021-06-19,18332.48,4512.0
Mineral water,2021-06-20,18925.72,4015.0
Mineral water,2021-06-21,18532.829999999998,4495.0
Mineral water,2021-06-22,16671.04,4060.0
Mineral water,2021-06-23,16993.01,4538.0
Mineral water,2021-06-24,18072.1,5296.0
Mineral water,2021-06-25,18952.72,5821.0
Mineral water,2021-06-26,20868.63,5588.0
Mineral water,2021-06-27,18406.41,5059.0
Mineral water,2021-06-28,18017.95,4814.0
Mineral water,2021-06-29,15963.789999999999,4216.0
Mineral water,2021-06-30,15579.92,3888.0
Mineral water,2021-07-01,17322.11,4880.0
Mineral water,2021-07-02,18093.31,4814.0
Mineral water,2021-07-03,19020.59,4861.0
Mineral water,2021-07-04,19660.95,5074.0
Mineral water,2021-07-05,16249.65,4223.0
Tropical fruits,2020-04-01,79.59,4.0
Tropical fruits,2020-04-02,121.68,4.4
Tropical fruits,2020-04-04,4120.19,2234.65
Tropical fruits,2020-04-05,6705.54,3319.21
Tropical fruits,2020-04-06,4523.91,152.1
Tropical fruits,2020-04-07,6898.2,295.1
Tropical fruits,2020-04-08,13825.13,562.5
Tropical fruits,2020-04-09,15800.77,708.6
Tropical fruits,2020-04-10,20156.33,1263.36
Tropical fruits,2020-04-11,18104.57,1064.7
Tropical fruits,2020-04-12,16594.66,1646.8899999999999
Tropical fruits,2020-04-13,14532.92,893.1
Tropical fruits,2020-04-14,18845.55,1411.23
Tropical fruits,2020-04-15,21664.16,1168.6
Tropical fruits,2020-04-16,31215.24,1653.3
Tropical fruits,2020-04-17,29196.58,1494.9
Tropical fruits,2020-04-18,17908.24,927.3
Tropical fruits,2020-04-19,10880.380000000001,432.7
Tropical fruits,2020-04-20,14268.58,672.7
Tropical fruits,2020-04-21,18635.420000000002,862.1
Tropical fruits,2020-04-22,17489.670000000002,850.1
Tropical fruits,2020-04-23,16717.23,779.6
Tropical fruits,2020-04-24,17564.98,782.8
Tropical fruits,2020-04-25,15942.71,711.7
Tropical fruits,2020-04-26,14312.42,608.3
Tropical fruits,2020-04-27,12733.72,620.5
Tropical fruits,2020-04-28,14889.83,658.4
Tropical fruits,2020-04-29,16724.76,706.5
Tropical fruits,2020-04-30,21905.81,1347.5
Tropical fruits,2020-05-01,22447.19,1414.0
Tropical fruits,2020-05-02,18886.97,1012.0
Tropical fruits,2020-05-03,16590.98,912.5
Tropical fruits,2020-05-04,13705.67,845.9
Tropical fruits,2020-05-05,13348.08,757.4
Tropical fruits,2020-05-06,17267.6,873.1
Tropical fruits,2020-05-07,20820.92,958.6
Tropical fruits,2020-05-08,16844.78,769.3
Tropical fruits,2020-05-09,15595.960000000001,773.5
Tropical fruits,2020-05-10,15251.7,709.2
Tropical fruits,2020-05-11,13292.57,611.8
Tropical fruits,2020-05-12,12834.710000000001,600.9
Tropical fruits,2020-05-13,15051.6,615.2
Tropical fruits,2020-05-14,17418.170000000002,940.3
Tropical fruits,2020-05-15,18039.010000000002,859.6
Tropical fruits,2020-05-16,15028.3,714.7
Tropical fruits,2020-05-17,10923.17,545.0
Tropical fruits,2020-05-18,11010.12,559.4
Tropical fruits,2020-05-19,13145.45,603.4
Tropical fruits,2020-05-20,11872.83,550.6
Tropical fruits,2020-05-21,12892.9,712.3
Tropical fruits,2020-05-22,12019.42,552.8
Tropical fruits,2020-05-23,10583.81,533.9
Tropical fruits,2020-05-24,10533.86,451.7
Tropical fruits,2020-05-25,9580.59,391.3
Tropical fruits,2020-05-26,10711.06,438.8
Tropical fruits,2020-05-27,8083.14,361.8
Tropical fruits,2020-05-28,16523.7,867.7
Tropical fruits,2020-05-29,15690.83,768.8
Tropical fruits,2020-05-30,12969.75,683.2
Tropical fruits,2020-05-31,10295.26,472.1
Tropical fruits,2020-06-01,11442.69,512.0
Tropical fruits,2020-06-02,10266.91,490.2
Tropical fruits,2020-06-03,8987.51,451.9
Tropical fruits,2020-06-04,10848.76,514.1
Tropical fruits,2020-06-05,10214.5,502.3
Tropical fruits,2020-06-06,10166.8,441.0
Tropical fruits,2020-06-07,7990.360000000001,340.7
Tropical fruits,2020-06-08,9582.73,406.3
Tropical fruits,2020-06-09,8654.77,414.8
Tropical fruits,2020-06-10,7581.81,307.4
Tropical fruits,2020-06-11,10904.17,694.0
Tropical fruits,2020-06-12,9882.24,547.8
Tropical fruits,2020-06-13,11881.7,582.7
Tropical fruits,2020-06-14,9162.14,451.9
Tropical fruits,2020-06-15,11373.42,540.9
Tropical fruits,2020-06-16,10873.41,485.2
Tropical fruits,2020-06-17,8059.03,342.6
Tropical fruits,2020-06-18,16008.96,772.1
Tropical fruits,2020-06-19,14211.09,695.3
Tropical fruits,2020-06-20,14456.17,709.1
Tropical fruits,2020-06-21,10230.43,498.2
Tropical fruits,2020-06-22,12386.21,674.8
Tropical fruits,2020-06-23,11596.17,599.6
Tropical fruits,2020-06-24,11000.64,442.1
Tropical fruits,2020-06-25,11065.26,563.8
Tropical fruits,2020-06-26,12524.64,582.0
Tropical fruits,2020-06-27,10471.77,450.8
Tropical fruits,2020-06-28,8391.56,397.2
Tropical fruits,2020-06-29,8845.51,436.2
Tropical fruits,2020-06-30,11594.78,473.2
Tropical fruits,2020-07-01,8534.13,406.2
Tropical fruits,2020-07-02,14736.39,595.9
Tropical fruits,2020-07-03,14081.18,652.4
Tropical fruits,2020-07-04,10664.97,540.1
Tropical fruits,2020-07-05,9438.49,403.1
Tropical fruits,2020-07-06,9907.56,463.2
Tropical fruits,2020-07-07,10376.47,394.2
Tropical fruits,2020-07-08,9019.65,449.4
Tropical fruits,2020-07-09,8874.41,363.2
Tropical fruits,2020-07-10,8890.94,366.3
Tropical fruits,2020-07-11,6972.55,308.2
Tropical fruits,2020-07-12,8039.27,347.0
Tropical fruits,2020-07-13,7266.59,316.3
Tropical fruits,2020-07-14,6895.3,293.3
Tropical fruits,2020-07-15,5950.13,201.4
Tropical fruits,2020-07-16,10237.85,366.3
Tropical fruits,2020-07-17,9347.11,343.9
Tropical fruits,2020-07-18,7951.860000000001,316.4
Tropical fruits,2020-07-19,7540.72,300.0
Tropical fruits,2020-07-20,7118.75,272.8
Tropical fruits,2020-07-21,5844.59,272.6
Tropical fruits,2020-07-22,8138.24,324.1
Tropical fruits,2020-07-23,5023.23,193.2
Tropical fruits,2020-07-24,10480.3,440.2
Tropical fruits,2020-07-25,9588.65,368.7
Tropical fruits,2020-07-26,6534.47,329.6
Tropical fruits,2020-07-27,7000.55,296.7
Tropical fruits,2020-07-28,6524.68,275.2
Tropical fruits,2020-07-29,5363.25,255.70000000000002
Tropical fruits,2020-07-30,11197.55,537.5
Tropical fruits,2020-07-31,9768.66,452.5
Tropical fruits,2020-08-01,8599.289999999999,425.3
Tropical fruits,2020-08-02,8438.83,416.5
Tropical fruits,2020-08-03,9068.87,460.1
Tropical fruits,2020-08-04,7736.49,366.6
Tropical fruits,2020-08-05,7653.88,344.2
Tropical fruits,2020-08-06,6155.68,317.5
Tropical fruits,2020-08-07,6515.41,327.2
Tropical fruits,2020-08-08,7031.4800000000005,325.1
Tropical fruits,2020-08-09,6721.88,279.7
Tropical fruits,2020-08-10,6610.74,277.6
Tropical fruits,2020-08-11,5546.1,248.4
Tropical fruits,2020-08-12,3791.39,176.4
Tropical fruits,2020-08-13,6602.87,323.1
Tropical fruits,2020-08-14,6491.05,336.6
Tropical fruits,2020-08-15,5554.12,257.5
Tropical fruits,2020-08-16,7467.65,309.8
Tropical fruits,2020-08-17,5983.45,244.1
Tropical fruits,2020-08-18,4875.7699999999995,228.7
Tropical fruits,2020-08-19,5780.69,213.9
Tropical fruits,2020-08-20,7124.11,337.9
Tropical fruits,2020-08-21,8115.56,342.1
Tropical fruits,2020-08-22,7237.08,265.2
Tropical fruits,2020-08-23,6645.51,270.3
Tropical fruits,2020-08-24,8348.37,307.6
Tropical fruits,2020-08-25,7252.85,322.5
Tropical fruits,2020-08-26,7511.66,325.7
Tropical fruits,2020-08-27,8242.29,549.6
Tropical fruits,2020-08-28,8709.4,471.3
Tropical fruits,2020-08-29,6239.3,454.8
Tropical fruits,2020-08-30,6761.79,476.0
Tropical fruits,2020-08-31,7119.54,360.8
Tropical fruits,2020-09-01,8121.92,511.3
Tropical fruits,2020-09-02,7153.21,454.6
Tropical fruits,2020-09-03,8246.18,413.6
Tropical fruits,2020-09-04,7789.77,372.5
Tropical fruits,2020-09-05,7391.1,372.3
Tropical fruits,2020-09-06,7692.42,377.5
Tropical fruits,2020-09-07,6611.9800000000005,332.8
Tropical fruits,2020-09-08,5639.44,311.7
Tropical fruits,2020-09-09,7291.67,309.3
Tropical fruits,2020-09-10,9237.14,448.2
Tropical fruits,2020-09-11,8695.51,420.5
Tropical fruits,2020-09-12,9481.27,395.3
Tropical fruits,2020-09-13,8472.710000000001,362.8
Tropical fruits,2020-09-14,8368.29,356.9
Tropical fruits,2020-09-15,8640.01,361.0
Tropical fruits,2020-09-16,10375.64,450.8
Tropical fruits,2020-09-17,12291.12,721.5
Tropical fruits,2020-09-18,11789.18,666.2
Tropical fruits,2020-09-19,10601.05,590.8
Tropical fruits,2020-09-20,13551.76,658.8
Tropical fruits,2020-09-21,11646.17,598.8
Tropical fruits,2020-09-22,9780.13,482.5
Tropical fruits,2020-09-23,10627.79,533.0
Tropical fruits,2020-09-24,14542.43,648.3
Tropical fruits,2020-09-25,13473.23,608.8
Tropical fruits,2020-09-26,14324.56,724.0
Tropical fruits,2020-09-27,15273.82,772.9
Tropical fruits,2020-09-28,11726.27,577.7
Tropical fruits,2020-09-29,13423.03,549.0
Tropical fruits,2020-09-30,14664.77,695.5
Tropical fruits,2020-10-01,16800.74,792.9
Tropical fruits,2020-10-02,18104.45,849.9
Tropical fruits,2020-10-03,14692.71,746.3
Tropical fruits,2020-10-04,14348.56,736.7
Tropical fruits,2020-10-05,12763.72,715.9
Tropical fruits,2020-10-06,15117.79,762.9
Tropical fruits,2020-10-07,13097.630000000001,802.3
Tropical fruits,2020-10-08,17490.670000000002,787.8
Tropical fruits,2020-10-09,15404.16,807.5
Tropical fruits,2020-10-10,15386.27,751.8
Tropical fruits,2020-10-11,14992.77,713.5
Tropical fruits,2020-10-12,13631.52,678.9
Tropical fruits,2020-10-13,14497.82,726.3
Tropical fruits,2020-10-14,12592.66,705.5
Tropical fruits,2020-10-15,16577.93,835.0
Tropical fruits,2020-10-16,16612.8,908.8
Tropical fruits,2020-10-17,19440.55,1236.2
Tropical fruits,2020-10-18,16625.600000000002,940.1
Tropical fruits,2020-10-19,12747.130000000001,791.2
Tropical fruits,2020-10-20,15213.710000000001,858.2
Tropical fruits,2020-10-21,15014.78,813.3
Tropical fruits,2020-10-22,16512.94,1084.7
Tropical fruits,2020-10-23,16987.670000000002,1046.4
Tropical fruits,2020-10-24,16228.03,919.2
Tropical fruits,2020-10-25,15876.92,974.8
Tropical fruits,2020-10-26,15054.140000000001,859.7
Tropical fruits,2020-10-27,15603.460000000001,855.9
Tropical fruits,2020-10-28,15107.77,863.6
Tropical fruits,2020-10-29,17687.7,1085.6
Tropical fruits,2020-10-30,16647.61,997.0
Tropical fruits,2020-10-31,18129.83,1096.7
Tropical fruits,2020-11-01,18670.99,1145.5
Tropical fruits,2020-11-02,16930.35,1043.2
Tropical fruits,2020-11-03,19134.14,1065.1
Tropical fruits,2020-11-04,18159.83,1017.5
Tropical fruits,2020-11-05,26408.59,1663.9
Tropical fruits,2020-11-06,26830.27,1647.1
Tropical fruits,2020-11-07,29526.37,1817.2
Tropical fruits,2020-11-08,28330.72,1648.6
Tropical fruits,2020-11-09,26647.39,1528.3
Tropical fruits,2020-11-10,24171.89,1286.6
Tropical fruits,2020-11-11,27742.88,1663.5
Tropical fruits,2020-11-12,30938.6,2483.4
Tropical fruits,2020-11-13,32271.77,2516.5
Tropical fruits,2020-11-14,33132.18,2872.9
Tropical fruits,2020-11-15,31071.42,2532.1
Tropical fruits,2020-11-16,26516.66,2208.3
Tropical fruits,2020-11-17,30623.62,2380.1
Tropical fruits,2020-11-18,30044.06,2302.2
Tropical fruits,2020-11-19,31393.05,2617.6
Tropical fruits,2020-11-20,35249.26,2767.5
Tropical fruits,2020-11-21,36633.99,3214.9
Tropical fruits,2020-11-22,33863.71,2677.7
Tropical fruits,2020-11-23,28114.43,2308.9
Tropical fruits,2020-11-24,36700.590000000004,2593.6
Tropical fruits,2020-11-25,35987.14,2742.0
Tropical fruits,2020-11-26,43524.01,3297.2
Tropical fruits,2020-11-27,42475.590000000004,3131.9
Tropical fruits,2020-11-28,44931.71,3431.0
Tropical fruits,2020-11-29,44860.2,3244.5
Tropical fruits,2020-11-30,37554.64,2708.4
Tropical fruits,2020-12-01,38656.92,2754.0
Tropical fruits,2020-12-02,38624.39,2694.0
Tropical fruits,2020-12-03,42527.71,3964.0
Tropical fruits,2020-12-04,46478.38,3930.3
Tropical fruits,2020-12-05,47089.86,3738.3
Tropical fruits,2020-12-06,46545.38,3519.9
Tropical fruits,2020-12-07,44049.590000000004,3395.0
Tropical fruits,2020-12-08,43980.38,3411.7
Tropical fruits,2020-12-09,46748.97,3190.7
Tropical fruits,2020-12-10,43817.12,3305.0
Tropical fruits,2020-12-11,45515.590000000004,3572.4
Tropical fruits,2020-12-12,46713.26,3672.5
Tropical fruits,2020-12-13,44796.55,3342.3
Tropical fruits,2020-12-14,41567.18,3281.1
Tropical fruits,2020-12-15,45502.37,3090.0
Tropical fruits,2020-12-16,42941.17,2681.9
Tropical fruits,2020-12-17,41700.39,2853.1
Tropical fruits,2020-12-18,40187.89,2824.4
Tropical fruits,2020-12-19,36416.02,2687.2
Tropical fruits,2020-12-20,41302.58,2772.6
Tropical fruits,2020-12-21,38728.38,2792.97
Tropical fruits,2020-12-22,42919.1,2832.2
Tropical fruits,2020-12-23,43704.85,3043.8
Tropical fruits,2020-12-24,45326.81,3364.0
Tropical fruits,2020-12-25,48021.47,3408.2
Tropical fruits,2020-12-26,47322.54,3288.4
Tropical fruits,2020-12-27,48991.67,3441.5
Tropical fruits,2020-12-28,51299.65,3902.7
Tropical fruits,2020-12-29,59046.29,4789.9
Tropical fruits,2020-12-30,66316.04,5627.6
Tropical fruits,2020-12-31,52673.62,3135.3
Tropical fruits,2021-01-01,24750.010000000002,1164.9
Tropical fruits,2021-01-02,37272.87,2228.8
Tropical fruits,2021-01-03,42725.93,2795.7
Tropical fruits,2021-01-04,47674.1,3230.3
Tropical fruits,2021-01-05,51319.31,3588.8
Tropical fruits,2021-01-06,47517.72,2960.7
Tropical fruits,2021-01-07,42217.7,2883.0
Tropical fruits,2021-01-08,46768.06,3353.8
Tropical fruits,2021-01-09,51535.55,3654.6
Tropical fruits,2021-01-10,53343.74,3950.9
Tropical fruits,2021-01-11,52085.81,4040.7
Tropical fruits,2021-01-12,50456.36,3611.4
Tropical fruits,2021-01-13,48040.21,3734.2
Tropical fruits,2021-01-14,51543.05,3488.8
Tropical fruits,2021-01-15,51123.2,3167.9
Tropical fruits,2021-01-16,56895.73,2928.945
Tropical fruits,2021-01-17,52127.43,3075.42
Tropical fruits,2021-01-18,50855.06,3030.1
Tropical fruits,2021-01-19,49985.07,2899.2
Tropical fruits,2021-01-20,44747.91,2812.1
Tropical fruits,2021-01-21,52113.49,3807.2
Tropical fruits,2021-01-22,53380.48,4282.4
Tropical fruits,2021-01-23,56400.39,3503.0
Tropical fruits,2021-01-24,52705.43,3473.8
Tropical fruits,2021-01-25,43508.19,2667.9
Tropical fruits,2021-01-26,43763.55,2854.7
Tropical fruits,2021-01-27,45053.01,2585.5
Tropical fruits,2021-01-28,49308.97,2832.9
Tropical fruits,2021-01-29,48479.65,2801.1
Tropical fruits,2021-01-30,52082.090000000004,3125.5
Tropical fruits,2021-01-31,52343.9,2872.3
Tropical fruits,2021-02-01,49177.87,2765.61
Tropical fruits,2021-02-02,47741.62,2599.8
Tropical fruits,2021-02-03,49828.16,2797.0
Tropical fruits,2021-02-04,50269.21,3557.9
Tropical fruits,2021-02-05,53908.29,3547.5
Tropical fruits,2021-02-06,53919.23,3555.7
Tropical fruits,2021-02-07,54838.56,3618.88
Tropical fruits,2021-02-08,48345.18,3217.3
Tropical fruits,2021-02-09,52867.44,3096.7
Tropical fruits,2021-02-10,48278.770000000004,2947.5
Tropical fruits,2021-02-11,47551.08,3893.8
Tropical fruits,2021-02-12,51010.08,3673.761
Tropical fruits,2021-02-13,54088.14,4002.5
Tropical fruits,2021-02-14,50741.770000000004,3220.5
Tropical fruits,2021-02-15,46710.43,3312.8
Tropical fruits,2021-02-16,48379.880000000005,3094.2
Tropical fruits,2021-02-17,49698.16,3231.896
Tropical fruits,2021-02-18,52365.26,3239.908
Tropical fruits,2021-02-19,51819.82,3299.2
Tropical fruits,2021-02-20,52453.05,3529.5
Tropical fruits,2021-02-21,55383.17,3026.26
Tropical fruits,2021-02-22,47109.03,2663.17
Tropical fruits,2021-02-23,50676.63,2697.5099999999998
Tropical fruits,2021-02-24,49341.42,2733.71
Tropical fruits,2021-02-25,46213.22,2664.7
Tropical fruits,2021-02-26,49634.87,2985.561
Tropical fruits,2021-02-27,61456.6,3591.3
Tropical fruits,2021-02-28,55758.73,3231.8
Tropical fruits,2021-03-01,49151.87,2900.501
Tropical fruits,2021-03-02,48556.14,2584.6
Tropical fruits,2021-03-03,48656.93,2363.6
Tropical fruits,2021-03-04,50279.18,2560.2
Tropical fruits,2021-03-05,59690.65,3450.6
Tropical fruits,2021-03-06,57601.92,3039.804
Tropical fruits,2021-03-07,65105.63,3618.064
Tropical fruits,2021-03-08,55194.25,2805.6
Tropical fruits,2021-03-09,54962.6,3026.3
Tropical fruits,2021-03-10,54324.11,2939.484
Tropical fruits,2021-03-11,54991.700000000004,3188.461
Tropical fruits,2021-03-12,59947.86,3690.51
Tropical fruits,2021-03-13,60339.1,3385.0
Tropical fruits,2021-03-14,60075.520000000004,3668.22
Tropical fruits,2021-03-15,57960.01,3522.5
Tropical fruits,2021-03-16,55406.16,3101.8
Tropical fruits,2021-03-17,57741.1,3155.361
Tropical fruits,2021-03-18,65090.28,3691.408
Tropical fruits,2021-03-19,63196.21,3991.8
Tropical fruits,2021-03-20,70813.3,4317.7
Tropical fruits,2021-03-21,61582.62,3735.7
Tropical fruits,2021-03-22,57217.53,3616.131
Tropical fruits,2021-03-23,58912.87,3641.908
Tropical fruits,2021-03-24,59947.36,3565.3
Tropical fruits,2021-03-25,60436.66,4508.3
Tropical fruits,2021-03-26,58049.72,4380.048
Tropical fruits,2021-03-27,57803.57,4256.7
Tropical fruits,2021-03-28,58205.69,4119.389
Tropical fruits,2021-03-29,51992.72,3891.17
Tropical fruits,2021-03-30,56195.43,4162.8
Tropical fruits,2021-03-31,52782.28,3763.2
Tropical fruits,2021-04-01,52520.36,3601.3
Tropical fruits,2021-04-02,57983.61,4118.28
Tropical fruits,2021-04-03,53532.19,3761.6
Tropical fruits,2021-04-04,55245.57,3873.8
Tropical fruits,2021-04-05,53773.07,3550.72
Tropical fruits,2021-04-06,53004.36,3589.269
Tropical fruits,2021-04-07,56049.520000000004,3885.8
Tropical fruits,2021-04-08,58114.61,4821.3
Tropical fruits,2021-04-09,56906.19,4496.4
Tropical fruits,2021-04-10,55337.86,4277.9
Tropical fruits,2021-04-11,53686.8,3888.3
Tropical fruits,2021-04-12,54259.89,4267.58
Tropical fruits,2021-04-13,53598.98,4028.685
Tropical fruits,2021-04-14,52424.0,3873.286
Tropical fruits,2021-04-15,61205.340000000004,4556.0
Tropical fruits,2021-04-16,59259.86,4149.7
Tropical fruits,2021-04-17,57415.020000000004,3830.8
Tropical fruits,2021-04-18,57158.42,3603.6
Tropical fruits,2021-04-19,48375.29,3168.32
Tropical fruits,2021-04-20,49781.17,3340.054
Tropical fruits,2021-04-21,50797.71,3340.4
Tropical fruits,2021-04-22,57667.25,3860.86
Tropical fruits,2021-04-23,57216.59,3462.996
Tropical fruits,2021-04-24,63018.84,4117.459
Tropical fruits,2021-04-25,63205.45,4085.9
Tropical fruits,2021-04-26,54008.05,3646.8
Tropical fruits,2021-04-27,61869.02,3832.11
Tropical fruits,2021-04-28,56346.76,3430.8
Tropical fruits,2021-04-29,59911.18,4551.3
Tropical fruits,2021-04-30,59120.03,4465.0
Tropical fruits,2021-05-01,49398.67,3165.176
Tropical fruits,2021-05-02,39245.909999999996,1985.93
Tropical fruits,2021-05-03,49044.33,2803.8
Tropical fruits,2021-05-04,53439.95,3586.54
Tropical fruits,2021-05-05,53672.59,3137.3
Tropical fruits,2021-05-06,63737.58,3708.6
Tropical fruits,2021-05-07,59574.090000000004,3209.07
Tropical fruits,2021-05-08,70113.86,4223.316
Tropical fruits,2021-05-09,62617.49,3191.1
Tropical fruits,2021-05-10,56443.1,3190.9
Tropical fruits,2021-05-11,59579.0,3505.3
Tropical fruits,2021-05-12,59650.36,3426.8
Tropical fruits,2021-05-13,53643.270000000004,3699.732
Tropical fruits,2021-05-14,52546.26,3468.0
Tropical fruits,2021-05-15,54067.19,3577.0
Tropical fruits,2021-05-16,55286.12,3418.11
Tropical fruits,2021-05-17,54865.090000000004,3686.41
Tropical fruits,2021-05-18,53050.18,3527.081
Tropical fruits,2021-05-19,53479.9,3403.3
Tropical fruits,2021-05-20,58426.63,4340.2
Tropical fruits,2021-05-21,57097.3,3870.6
Tropical fruits,2021-05-22,51409.26,3433.5
Tropical fruits,2021-05-23,55791.68,3852.9
Tropical fruits,2021-05-24,53963.74,4064.5
Tropical fruits,2021-05-25,51560.75,3325.6
Tropical fruits,2021-05-26,50464.92,3124.956
Tropical fruits,2021-05-27,58069.0,3187.6
Tropical fruits,2021-05-28,57783.770000000004,3282.5
Tropical fruits,2021-05-29,59491.04,3301.6
Tropical fruits,2021-05-30,58124.4,3200.1
Tropical fruits,2021-05-31,55426.42,3430.4
Tropical fruits,2021-06-01,53902.08,3328.1
Tropical fruits,2021-06-02,53229.840000000004,3032.4
Tropical fruits,2021-06-03,52015.89,3585.9
Tropical fruits,2021-06-04,48269.38,3223.5
Tropical fruits,2021-06-05,49928.78,3116.912
Tropical fruits,2021-06-06,51490.89,3396.308
Tropical fruits,2021-06-07,52719.840000000004,3605.8
Tropical fruits,2021-06-08,51577.26,3273.1
Tropical fruits,2021-06-09,53705.32,3036.2
Tropical fruits,2021-06-10,54192.950000000004,2964.25
Tropical fruits,2021-06-11,54466.020000000004,2848.6
Tropical fruits,2021-06-12,52385.28,2729.7
Tropical fruits,2021-06-13,56295.69,3105.81
Tropical fruits,2021-06-14,54204.16,2853.945
Tropical fruits,2021-06-15,47687.19,2481.2
Tropical fruits,2021-06-16,49659.49,2344.0
Tropical fruits,2021-06-17,52196.76,3530.54
Tropical fruits,2021-06-18,50113.17,3138.3
Tropical fruits,2021-06-19,50055.24,3018.2
Tropical fruits,2021-06-20,52948.14,2916.3
Tropical fruits,2021-06-21,52209.01,3238.75
Tropical fruits,2021-06-22,49141.78,3224.4
Tropical fruits,2021-06-23,43952.68,2788.43
Tropical fruits,2021-06-24,43467.84,2775.724
Tropical fruits,2021-06-25,43280.89,2665.79
Tropical fruits,2021-06-26,41174.57,2710.75
Tropical fruits,2021-06-27,41471.84,2385.6
Tropical fruits,2021-06-28,39836.41,2591.22
Tropical fruits,2021-06-29,46192.19,2360.73
Tropical fruits,2021-06-30,43312.52,2118.525
Tropical fruits,2021-07-01,49622.05,2648.857
Tropical fruits,2021-07-02,50887.97,2975.83
Tropical fruits,2021-07-03,55462.89,2589.35
Tropical fruits,2021-07-04,53045.52,2783.42
Tropical fruits,2021-07-05,54817.06,2840.86
Yogurts,2020-04-04,18.49,3.0
Yogurts,2020-04-05,77.16,17.0
Yogurts,2020-04-06,172.81,20.0
Yogurts,2020-04-07,428.4,56.0
Yogurts,2020-04-08,892.98,150.0
Yogurts,2020-04-09,986.26,146.0
Yogurts,2020-04-10,1150.18,166.0
