geoCluster,SKU,ID,date,price,sales
2157,521941,288,288,1,1
2157,534443,190,190,1,1
2157,571255,73,73,1,1
2157,612845,437,437,1,1
2157,642700,383,383,3,3
2157,666058,206,206,2,2
2157,736360,211,211,2,2
2157,782787,424,424,2,2
2157,787133,439,439,1,1
2157,815381,236,236,4,4
2157,819149,390,390,3,3
2157,819150,418,418,1,1
2158,24,276,276,52,52
2158,208,439,439,127,127
2158,1008,423,423,117,117
2158,16649,423,423,237,237
2158,20872,427,427,147,147
2158,26194,431,431,71,71
2158,32485,458,458,357,357
2158,32490,455,455,157,157
2158,32546,435,435,191,191
2158,32549,305,305,86,86
2158,32550,430,430,281,281
2158,39465,430,430,185,185
2158,47330,456,456,78,78
2158,49207,369,369,70,70
2158,49450,370,370,106,106
2158,67802,446,446,53,53
2158,89074,428,428,87,87
2158,96123,431,431,62,62
2158,134544,435,435,130,130
2158,144184,433,433,75,75
2158,219149,47,47,21,21
2158,221793,362,362,73,73
2158,224200,455,455,182,182
2158,233272,363,363,24,24
2158,259516,427,427,104,104
2158,362721,438,438,91,91
2158,363713,340,340,75,75
2158,369071,446,446,74,74
2158,375210,435,435,155,155
2158,437495,358,358,64,64
2158,440815,340,340,35,35
2158,503007,416,416,67,67
2158,521941,447,447,78,78
2158,534443,306,306,112,112
2158,543663,446,446,74,74
2158,552806,446,446,140,140
2158,552812,446,446,85,85
2158,567970,452,452,157,157
2158,571255,448,448,79,79
2158,571258,435,435,76,76
2158,591899,333,333,47,47
2158,596031,399,399,24,24
2158,612845,438,438,131,131
2158,638673,446,446,97,97
2158,642700,446,446,88,88
2158,650670,370,370,70,70
2158,666058,419,419,69,69
2158,690818,453,453,123,123
2158,711838,455,455,184,184
2158,736357,383,383,50,50
2158,736360,456,456,91,91
2158,782787,425,425,66,66
2158,787133,423,423,157,157
2158,802382,455,455,65,65
2158,815381,242,242,67,67
2158,819149,445,445,127,127
2158,819150,446,446,73,73
2158,838137,232,232,62,62
2159,24,199,199,1,1
2159,20872,47,47,1,1
2159,26194,380,380,2,2
2159,32485,258,258,10,10
2159,32546,221,221,3,3
2159,32549,152,152,1,1
2159,32550,152,152,2,2
2159,39465,306,306,6,6
2159,47330,148,148,1,1
2159,49207,221,221,1,1
2159,49450,306,306,6,6
2159,67802,341,341,2,2
2159,134544,60,60,1,1
2159,144184,221,221,2,2
2159,224200,129,129,1,1
2159,362721,109,109,1,1
2159,642700,284,284,3,3
2159,787133,221,221,2,2
2159,815381,235,235,4,4
2160,24,435,435,30,30
2160,208,435,435,80,80
2160,1008,222,222,61,61
2160,16649,438,438,172,172
2160,20872,211,211,107,107
2160,26194,175,175,48,48
2160,32485,458,458,226,226
2160,32490,449,449,114,114
2160,32546,449,449,153,153
2160,32549,220,220,57,57
2160,32550,452,452,171,171
2160,39465,319,319,132,132
2160,47330,452,452,56,56
2160,49207,223,223,78,78
2160,49450,358,358,63,63
2160,67802,369,369,42,42
2160,89074,195,195,21,21
2160,96123,172,172,30,30
2160,134544,441,441,117,117
2160,144184,365,365,65,65
2160,219149,48,48,33,33
2160,221793,190,190,64,64
2160,224200,434,434,125,125
2160,233272,187,187,35,35
2160,259516,175,175,53,53
2160,362721,200,200,74,74
2160,363713,176,176,83,83
2160,369071,341,341,86,86
2160,375210,205,205,164,164
2160,437495,175,175,58,58
2160,440815,157,157,42,42
2160,503007,438,438,46,46
2160,521941,192,192,55,55
2160,534443,187,187,62,62
2160,543663,317,317,39,39
2160,552806,200,200,138,138
2160,552812,187,187,102,102
2160,567970,75,75,1,1
2160,571255,453,453,40,40
2160,571258,204,204,1,1
2160,591899,193,193,81,81
2160,596031,198,198,55,55
2160,612845,453,453,68,68
2160,638673,180,180,64,64
2160,642700,383,383,64,64
2160,650670,438,438,46,46
2160,666058,365,365,69,69
2160,711838,200,200,123,123
2160,736357,172,172,41,41
2160,736360,449,449,73,73
2160,782787,425,425,37,37
2160,787133,417,417,131,131
2160,802382,454,454,30,30
2160,815381,220,220,21,21
2160,819149,446,446,76,76
2160,819150,185,185,61,61
2160,838137,184,184,47,47
2161,24,242,242,11,11
2161,208,210,210,26,26
2161,1008,320,320,61,61
2161,16649,370,370,113,113
2161,20872,220,220,37,37
2161,26194,432,432,14,14
2161,32485,457,457,152,152
2161,32490,453,453,31,31
2161,32546,417,417,49,49
2161,32549,438,438,17,17
2161,32550,427,427,87,87
2161,39465,415,415,56,56
2161,47330,445,445,16,16
2161,49207,453,453,43,43
2161,49450,449,449,21,21
2161,67802,197,197,20,20
2161,89074,220,220,20,20
2161,96123,123,123,10,10
2161,134544,447,447,37,37
2161,144184,383,383,22,22
2161,221793,127,127,4,4
2161,224200,361,361,22,22
2161,233272,223,223,9,9
2161,259516,211,211,10,10
2161,362721,224,224,18,18
2161,369071,339,339,33,33
2161,503007,212,212,2,2
2161,521941,213,213,9,9
2161,534443,210,210,18,18
2161,543663,417,417,15,15
2161,567970,223,223,29,29
2161,571255,370,370,7,7
2161,571258,208,208,7,7
2161,612845,201,201,12,12
2161,638673,331,331,4,4
2161,642700,383,383,17,17
2161,650670,220,220,3,3
2161,660399,219,219,13,13
2161,666058,425,425,7,7
2161,690818,313,313,27,27
2161,711838,194,194,31,31
2161,736357,213,213,6,6
2161,736360,432,432,23,23
2161,782787,422,422,12,12
2161,787133,295,295,41,41
2161,802382,249,249,2,2
2161,815381,235,235,26,26
2161,819149,417,417,17,17
2161,819150,445,445,9,9
2161,838137,184,184,9,9
2170,24,243,243,20,20
2170,208,444,444,6,6
2170,1008,267,267,15,15
2170,16649,248,248,29,29
2170,20872,281,281,11,11
2170,26194,437,437,17,17
2170,32485,457,457,149,149
2170,32490,449,449,14,14
2170,32546,445,445,49,49
2170,32549,215,215,14,14
2170,32550,445,445,78,78
2170,39465,319,319,20,20
2170,47330,454,454,18,18
2170,49207,214,214,23,23
2170,49450,452,452,34,34
2170,67802,82,82,2,2
2170,89074,409,409,5,5
2170,134544,267,267,19,19
2170,144184,446,446,13,13
2170,224200,17,17,2,2
2170,233272,98,98,1,1
2170,369071,215,215,5,5
2170,440815,191,191,3,3
2170,503007,431,431,18,18
2170,534443,182,182,7,7
2170,543663,382,382,10,10
2170,567970,432,432,31,31
2170,571255,376,376,15,15
2170,612845,452,452,4,4
2170,642700,382,382,21,21
2170,650670,438,438,20,20
2170,660399,383,383,19,19
2170,690818,445,445,10,10
2170,711838,432,432,19,19
2170,736357,183,183,3,3
2170,736360,390,390,6,6
2170,782787,453,453,15,15
2170,787133,447,447,14,14
2170,802382,304,304,5,5
2170,815381,236,236,27,27
2170,819149,283,283,33,33
2170,819150,445,445,19,19
2170,838137,249,249,7,7
2171,24,274,274,79,79
2171,208,440,440,166,166
2171,1008,417,417,110,110
2171,16649,417,417,244,244
2171,20872,455,455,158,158
2171,26194,441,441,42,42
2171,32485,458,458,372,372
2171,32490,452,452,139,139
2171,32546,437,437,216,216
2171,32549,359,359,83,83
2171,32550,432,432,272,272
2171,39465,416,416,167,167
2171,47330,453,453,69,69
2171,49207,369,369,96,96
2171,49450,362,362,75,75
2171,67802,450,450,49,49
2171,89074,386,386,93,93
2171,96123,432,432,61,61
2171,134544,446,446,150,150
2171,144184,451,451,95,95
2171,219149,43,43,13,13
2171,221793,439,439,74,74
2171,224200,447,447,197,197
2171,233272,441,441,22,22
2171,259516,420,420,90,90
2171,362721,423,423,98,98
2171,363713,359,359,60,60
2171,369071,383,383,63,63
2171,375210,387,387,107,107
2171,437495,425,425,53,53
2171,440815,390,390,70,70
2171,503007,450,450,135,135
2171,521941,421,421,104,104
2171,534443,445,445,91,91
2171,543663,443,443,75,75
2171,552806,429,429,147,147
2171,552812,383,383,87,87
2171,567970,427,427,116,116
2171,571255,375,375,84,84
2171,571258,400,400,50,50
2171,591899,276,276,64,64
2171,596031,341,341,69,69
2171,612845,451,451,95,95
2171,638673,407,407,111,111
2171,642700,449,449,111,111
2171,650670,441,441,76,76
2171,666058,434,434,110,110
2171,690818,451,451,85,85
2171,711838,433,433,149,149
2171,736357,443,443,47,47
2171,736360,445,445,90,90
2171,782787,425,425,103,103
2171,787133,445,445,174,174
2171,802382,418,418,58,58
2171,815381,236,236,72,72
2171,819149,443,443,111,111
2171,819150,405,405,84,84
2171,838137,233,233,82,82
2173,16649,316,316,1,1
2173,20872,18,18,2,2
2173,32485,458,458,31,31
2173,32490,15,15,1,1
2173,32546,125,125,3,3
2173,32550,445,445,6,6
2173,47330,147,147,3,3
2173,49207,200,200,3,3
2173,134544,445,445,1,1
2173,224200,250,250,3,3
2173,233272,379,379,2,2
2173,363713,449,449,1,1
2173,440815,316,316,1,1
2173,521941,398,398,1,1
2173,543663,171,171,3,3
2173,571255,256,256,2,2
2173,571258,157,157,1,1
2173,591899,327,327,1,1
2173,642700,445,445,10,10
2173,736360,272,272,8,8
2173,787133,340,340,2,2
2173,802382,151,151,1,1
2173,815381,236,236,4,4
2173,819149,103,103,3,3
2173,819150,327,327,1,1
2176,24,452,452,5,5
2176,208,435,435,19,19
2176,1008,428,428,18,18
2176,16649,438,438,89,89
2176,20872,189,189,21,21
2176,26194,432,432,9,9
2176,32485,458,458,186,186
2176,32490,452,452,44,44
2176,32546,445,445,77,77
2176,32549,390,390,11,11
2176,32550,448,448,96,96
2176,39465,455,455,36,36
2176,47330,454,454,24,24
2176,49207,452,452,26,26
2176,49450,334,334,30,30
2176,67802,155,155,13,13
2176,89074,137,137,6,6
2176,96123,174,174,4,4
2176,134544,159,159,33,33
2176,144184,448,448,56,56
2176,219149,52,52,3,3
2176,221793,164,164,22,22
2176,224200,445,445,23,23
2176,233272,141,141,4,4
2176,259516,439,439,8,8
2176,362721,155,155,31,31
2176,363713,322,322,7,7
2176,369071,153,153,18,18
2176,375210,195,195,78,78
2176,437495,175,175,8,8
2176,440815,106,106,1,1
2176,503007,139,139,11,11
2176,521941,452,452,13,13
2176,534443,162,162,7,7
2176,543663,446,446,39,39
2176,552806,438,438,20,20
2176,552812,167,167,49,49
2176,567970,143,143,1,1
2176,571255,374,374,22,22
2176,591899,341,341,6,6
2176,596031,188,188,2,2
2176,612845,452,452,32,32
2176,638673,155,155,7,7
2176,642700,347,347,22,22
2176,650670,449,449,15,15
2176,666058,191,191,9,9
2176,690818,452,452,5,5
2176,711838,451,451,3,3
2176,736357,59,59,6,6
2176,736360,384,384,21,21
2176,782787,425,425,19,19
2176,787133,451,451,63,63
2176,802382,397,397,6,6
2176,815381,192,192,11,11
2176,819149,445,445,53,53
2176,819150,445,445,25,25
2176,838137,170,170,9,9
2177,24,430,430,74,74
2177,208,450,450,64,64
2177,1008,331,331,68,68
2177,16649,430,430,193,193
2177,20872,450,450,116,116
2177,26194,414,414,30,30
2177,32485,458,458,383,383
2177,32490,452,452,153,153
2177,32546,452,452,202,202
2177,32549,376,376,79,79
2177,32550,433,433,269,269
2177,39465,425,425,137,137
2177,47330,445,445,75,75
2177,49207,346,346,58,58
2177,49450,447,447,78,78
2177,67802,368,368,38,38
2177,89074,441,441,83,83
2177,96123,230,230,49,49
2177,134544,439,439,155,155
2177,144184,448,448,91,91
2177,219078,47,47,27,27
2177,219149,44,44,12,12
2177,221793,253,253,40,40
2177,224200,439,439,214,214
2177,233272,439,439,41,41
2177,259516,441,441,95,95
2177,362721,433,433,95,95
2177,363713,428,428,80,80
2177,369071,411,411,26,26
2177,437495,210,210,9,9
2177,440815,411,411,79,79
2177,503007,452,452,63,63
2177,521941,408,408,78,78
2177,534443,452,452,75,75
2177,543663,417,417,60,60
2177,552812,449,449,137,137
2177,567970,404,404,120,120
2177,571255,376,376,78,78
2177,571258,438,438,43,43
2177,591899,416,416,73,73
2177,596031,441,441,42,42
2177,612845,441,441,166,166
2177,638673,408,408,37,37
2177,642700,383,383,98,98
2177,650670,441,441,102,102
2177,666058,424,424,86,86
2177,690818,441,441,81,81
2177,711838,452,452,174,174
2177,736357,441,441,76,76
2177,736360,433,433,125,125
2177,782787,430,430,51,51
2177,787133,430,430,147,147
2177,802382,439,439,70,70
2177,815381,241,241,81,81
2177,819149,443,443,144,144
2177,819150,446,446,68,68
2177,838137,243,243,87,87
2183,24,243,243,11,11
2183,208,387,387,22,22
2183,1008,304,304,14,14
2183,16649,219,219,75,75
2183,20872,449,449,26,26
2183,26194,427,427,9,9
2183,32485,458,458,137,137
2183,32490,208,208,18,18
2183,32546,417,417,45,45
2183,32549,222,222,10,10
2183,32550,402,402,59,59
2183,39465,417,417,41,41
2183,47330,452,452,7,7
2183,49207,212,212,13,13
2183,49450,306,306,20,20
2183,67802,206,206,21,21
2183,89074,216,216,15,15
2183,134544,243,243,16,16
2183,144184,339,339,7,7
2183,219078,34,34,5,5
2183,219149,37,37,3,3
2183,221793,387,387,16,16
2183,224200,417,417,22,22
2183,233272,144,144,1,1
2183,259516,205,205,11,11
2183,362721,172,172,2,2
2183,363713,169,169,6,6
2183,369071,215,215,12,12
2183,375210,191,191,11,11
2183,503007,118,118,1,1
2183,521941,214,214,22,22
2183,534443,220,220,29,29
2183,543663,456,456,4,4
2183,552806,165,165,15,15
2183,552812,208,208,5,5
2183,567970,190,190,9,9
2183,571255,188,188,6,6
2183,591899,184,184,3,3
2183,612845,339,339,6,6
2183,638673,417,417,21,21
2183,642700,380,380,14,14
2183,650670,60,60,2,2
2183,666058,299,299,9,9
2183,690818,452,452,12,12
2183,711838,219,219,8,8
2183,736357,178,178,2,2
2183,736360,207,207,4,4
2183,782787,422,422,8,8
2183,787133,219,219,11,11
2183,802382,394,394,1,1
2183,815381,234,234,22,22
2183,819149,417,417,6,6
2183,819150,387,387,7,7
2183,838137,198,198,13,13
2184,32485,458,458,14,14
2184,32546,445,445,6,6
2184,32550,6,6,1,1
2184,49450,106,106,4,4
2184,134544,110,110,1,1
2184,219078,19,19,1,1
2184,543663,101,101,1,1
2184,571255,112,112,1,1
2184,642700,172,172,1,1
2184,736357,110,110,1,1
2184,736360,156,156,1,1
2185,24,220,220,18,18
2185,208,217,217,17,17
2185,1008,431,431,32,32
2185,16649,391,391,115,115
2185,20872,428,428,37,37
2185,26194,447,447,15,15
2185,32485,458,458,151,151
2185,32490,430,430,38,38
2185,32546,404,404,51,51
2185,32549,260,260,30,30
2185,32550,408,408,87,87
2185,39465,216,216,55,55
2185,47330,444,444,19,19
2185,49207,361,361,32,32
2185,49450,309,309,12,12
2185,67802,215,215,6,6
2185,89074,337,337,11,11
2185,96123,220,220,10,10
2185,134544,227,227,16,16
2185,144184,444,444,13,13
2185,219149,50,50,7,7
2185,221793,217,217,7,7
2185,224200,272,272,32,32
2185,233272,431,431,8,8
2185,259516,182,182,19,19
2185,362721,141,141,6,6
2185,369071,211,211,41,41
2185,437495,428,428,16,16
2185,440815,102,102,1,1
2185,503007,412,412,11,11
2185,521941,227,227,20,20
2185,534443,194,194,12,12
2185,543663,381,381,15,15
2185,567970,384,384,57,57
2185,571255,448,448,18,18
2185,571258,277,277,22,22
2185,612845,438,438,17,17
2185,638673,222,222,14,14
2185,642700,384,384,19,19
2185,650670,204,204,9,9
2185,660399,430,430,8,8
2185,666058,52,52,9,9
2185,690818,399,399,32,32
2185,711838,412,412,26,26
2185,736357,347,347,11,11
2185,736360,414,414,15,15
2185,782787,385,385,6,6
2185,787133,445,445,38,38
2185,802382,395,395,5,5
2185,815381,227,227,12,12
2185,819149,417,417,25,25
2185,819150,441,441,15,15
2185,838137,154,154,14,14
2186,24,231,231,1,1
2186,208,88,88,6,6
2186,1008,325,325,2,2
2186,16649,457,457,7,7
2186,20872,22,22,2,2
2186,26194,291,291,4,4
2186,32485,458,458,22,22
2186,32490,448,448,6,6
2186,32546,442,442,5,5
2186,32549,424,424,5,5
2186,32550,325,325,18,18
2186,39465,15,15,5,5
2186,47330,453,453,5,5
2186,49207,429,429,6,6
2186,49450,260,260,3,3
2186,67802,21,21,6,6
2186,134544,214,214,5,5
2186,144184,29,29,5,5
2186,219078,9,9,1,1
2186,219149,21,21,4,4
2186,221793,12,12,5,5
2186,224200,429,429,6,6
2186,233272,15,15,2,2
2186,259516,17,17,1,1
2186,363713,442,442,3,3
2186,369071,442,442,4,4
2186,521941,21,21,2,2
2186,534443,291,291,4,4
2186,543663,82,82,2,2
2186,567970,367,367,3,3
2186,571255,214,214,4,4
2186,638673,17,17,2,2
2186,642700,383,383,7,7
2186,660399,312,312,3,3
2186,666058,424,424,1,1
2186,690818,383,383,1,1
2186,711838,130,130,4,4
2186,736357,76,76,1,1
2186,736360,415,415,5,5
2186,782787,325,325,3,3
2186,787133,325,325,2,2
2186,802382,312,312,3,3
2186,815381,214,214,3,3
2186,819150,358,358,3,3
2186,838137,188,188,5,5
2187,24,454,454,5,5
2187,208,190,190,42,42
2187,1008,188,188,8,8
2187,16649,449,449,50,50
2187,20872,266,266,9,9
2187,26194,428,428,21,21
2187,32485,458,458,167,167
2187,32490,436,436,37,37
2187,32546,454,454,63,63
2187,32549,182,182,6,6
2187,32550,445,445,79,79
2187,39465,222,222,42,42
2187,47330,454,454,15,15
2187,49207,369,369,29,29
2187,49450,423,423,16,16
2187,67802,202,202,27,27
2187,89074,185,185,13,13
2187,96123,168,168,7,7
2187,134544,210,210,15,15
2187,144184,381,381,18,18
2187,219078,454,454,97,97
2187,219149,454,454,55,55
2187,221793,182,182,23,23
2187,224200,423,423,31,31
2187,233272,4,4,2,2
2187,259516,210,210,4,4
2187,362721,187,187,9,9
2187,369071,286,286,29,29
2187,440815,232,232,1,1
2187,503007,439,439,27,27
2187,534443,199,199,14,14
2187,543663,458,458,11,11
2187,567970,449,449,5,5
2187,571255,375,375,13,13
2187,612845,439,439,35,35
2187,638673,397,397,8,8
2187,642700,347,347,20,20
2187,650670,157,157,1,1
2187,660399,224,224,15,15
2187,666058,194,194,9,9
2187,690818,223,223,13,13
2187,711838,439,439,31,31
2187,736357,335,335,13,13
2187,736360,454,454,10,10
2187,782787,424,424,9,9
2187,787133,202,202,13,13
2187,802382,232,232,4,4
2187,815381,233,233,15,15
2187,819149,418,418,19,19
2187,819150,194,194,16,16
2187,838137,176,176,6,6
2188,24,202,202,1,1
2188,20872,283,283,1,1
2188,26194,411,411,2,2
2188,32485,447,447,16,16
2188,32490,453,453,4,4
2188,32546,443,443,2,2
2188,32549,74,74,1,1
2188,32550,443,443,5,5
2188,39465,456,456,1,1
2188,47330,448,448,1,1
2188,49207,453,453,2,2
2188,49450,172,172,3,3
2188,67802,453,453,2,2
2188,134544,119,119,1,1
2188,144184,368,368,2,2
2188,219078,336,336,5,5
2188,219149,356,356,2,2
2188,224200,451,451,12,12
2188,503007,356,356,2,2
2188,567970,451,451,1,1
2188,571255,130,130,2,2
2188,612845,439,439,1,1
2188,638673,2,2,1,1
2188,642700,336,336,3,3
2188,660399,86,86,1,1
2188,690818,69,69,1,1
2188,711838,411,411,1,1
2188,736357,45,45,3,3
2188,736360,37,37,1,1
2188,782787,422,422,2,2
2188,787133,414,414,1,1
2188,815381,224,224,3,3
2188,819149,443,443,2,2
2188,819150,384,384,3,3
2189,24,439,439,26,26
2189,208,439,439,31,31
2189,1008,432,432,48,48
2189,16649,446,446,118,118
2189,20872,449,449,40,40
2189,26194,457,457,40,40
2189,32485,457,457,342,342
2189,32490,452,452,104,104
2189,32546,454,454,148,148
2189,32549,446,446,71,71
2189,32550,453,453,238,238
2189,39465,431,431,85,85
2189,47330,457,457,33,33
2189,49207,454,454,70,70
2189,49450,432,432,49,49
2189,67802,292,292,29,29
2189,89074,412,412,13,13
2189,96123,229,229,16,16
2189,134544,445,445,95,95
2189,144184,446,446,49,49
2189,219078,450,450,83,83
2189,219149,425,425,49,49
2189,221793,311,311,7,7
2189,224200,447,447,89,89
2189,233272,184,184,10,10
2189,259516,405,405,29,29
2189,362721,405,405,22,22
2189,369071,369,369,44,44
2189,437495,429,429,10,10
2189,440815,445,445,52,52
2189,503007,442,442,45,45
2189,534443,304,304,14,14
2189,543663,441,441,34,34
2189,567970,447,447,64,64
2189,571255,375,375,25,25
2189,612845,457,457,33,33
2189,638673,284,284,15,15
2189,642700,440,440,77,77
2189,650670,422,422,21,21
2189,660399,448,448,56,56
2189,666058,425,425,10,10
2189,690818,445,445,23,23
2189,711838,445,445,63,63
2189,736357,437,437,28,28
2189,736360,440,440,77,77
2189,782787,439,439,36,36
2189,787133,457,457,75,75
2189,802382,395,395,5,5
2189,815381,236,236,49,49
2189,819149,446,446,50,50
2189,819150,445,445,55,55
2189,838137,214,214,32,32
2190,24,242,242,3,3
2190,208,432,432,4,4
2190,1008,430,430,10,10
2190,16649,375,375,6,6
2190,20872,194,194,3,3
2190,26194,445,445,7,7
2190,32485,448,448,92,92
2190,32490,452,452,21,21
2190,32546,446,446,28,28
2190,32549,446,446,7,7
2190,32550,448,448,40,40
2190,39465,437,437,18,18
2190,47330,452,452,20,20
2190,49207,367,367,16,16
2190,49450,334,334,5,5
2190,67802,318,318,3,3
2190,134544,448,448,22,22
2190,144184,339,339,6,6
2190,219078,452,452,20,20
2190,219149,316,316,10,10
2190,221793,438,438,3,3
2190,224200,437,437,13,13
2190,233272,124,124,1,1
2190,259516,452,452,2,2
2190,369071,338,338,7,7
2190,437495,430,430,1,1
2190,440815,446,446,8,8
2190,503007,194,194,5,5
2190,534443,228,228,3,3
2190,543663,445,445,5,5
2190,567970,373,373,5,5
2190,571255,375,375,10,10
2190,612845,438,438,10,10
2190,638673,406,406,9,9
2190,642700,452,452,26,26
2190,650670,448,448,3,3
2190,660399,122,122,1,1
2190,666058,334,334,4,4
2190,690818,438,438,6,6
2190,711838,452,452,6,6
2190,736357,438,438,8,8
2190,736360,318,318,3,3
2190,782787,379,379,8,8
2190,787133,440,440,25,25
2190,802382,392,392,8,8
2190,815381,235,235,7,7
2190,819149,446,446,20,20
2190,819150,446,446,18,18
2190,838137,239,239,7,7
2191,24,444,444,8,8
2191,208,370,370,6,6
2191,1008,243,243,4,4
2191,16649,361,361,37,37
2191,20872,176,176,6,6
2191,26194,431,431,16,16
2191,32485,458,458,134,134
2191,32490,439,439,47,47
2191,32546,453,453,52,52
2191,32549,108,108,9,9
2191,32550,426,426,54,54
2191,39465,312,312,23,23
2191,47330,457,457,14,14
2191,49207,166,166,23,23
2191,49450,361,361,17,17
2191,67802,443,443,14,14
2191,89074,446,446,5,5
2191,134544,237,237,16,16
2191,144184,446,446,13,13
2191,219078,381,381,24,24
2191,219149,408,408,34,34
2191,221793,110,110,6,6
2191,224200,453,453,27,27
2191,259516,306,306,9,9
2191,362721,104,104,3,3
2191,369071,443,443,24,24
2191,437495,52,52,4,4
2191,503007,95,95,3,3
2191,534443,306,306,4,4
2191,543663,446,446,9,9
2191,567970,148,148,12,12
2191,571255,447,447,10,10
2191,612845,439,439,9,9
2191,638673,109,109,8,8
2191,642700,446,446,22,22
2191,660399,98,98,15,15
2191,666058,111,111,16,16
2191,690818,140,140,11,11
2191,711838,441,441,21,21
2191,736357,81,81,7,7
2191,736360,417,417,9,9
2191,782787,423,423,14,14
2191,787133,110,110,6,6
2191,802382,393,393,2,2
2191,815381,187,187,1,1
2191,819149,294,294,14,14
2191,819150,147,147,6,6
2191,838137,253,253,7,7
2192,24,235,235,1,1
2192,1008,299,299,2,2
2192,16649,438,438,10,10
2192,26194,253,253,1,1
2192,32485,457,457,29,29
2192,32490,431,431,4,4
2192,32546,435,435,5,5
2192,32550,447,447,8,8
2192,39465,375,375,1,1
2192,47330,149,149,1,1
2192,49450,270,270,7,7
2192,67802,287,287,1,1
2192,89074,442,442,3,3
2192,134544,445,445,4,4
2192,144184,364,364,1,1
2192,221793,445,445,9,9
2192,224200,444,444,11,11
2192,259516,378,378,3,3
2192,503007,445,445,6,6
2192,534443,134,134,1,1
2192,543663,383,383,5,5
2192,552812,290,290,2,2
2192,612845,439,439,1,1
2192,642700,379,379,3,3
2192,650670,120,120,3,3
2192,660399,435,435,2,2
2192,690818,378,378,3,3
2192,711838,438,438,2,2
2192,736360,445,445,1,1
2192,782787,425,425,3,3
2192,787133,417,417,2,2
2192,802382,438,438,11,11
2192,815381,235,235,5,5
2192,819149,445,445,4,4
2194,208,189,189,4,4
2194,1008,268,268,4,4
2194,16649,262,262,25,25
2194,20872,193,193,5,5
2194,26194,189,189,3,3
2194,32485,457,457,87,87
2194,32490,222,222,7,7
2194,32546,455,455,35,35
2194,32549,258,258,12,12
2194,32550,447,447,36,36
2194,39465,418,418,32,32
2194,49207,229,229,12,12
2194,49450,248,248,11,11
2194,67802,193,193,3,3
2194,89074,89,89,1,1
2194,134544,250,250,12,12
2194,144184,341,341,5,5
2194,233272,232,232,2,2
2194,534443,250,250,11,11
2194,543663,417,417,4,4
2194,571255,109,109,3,3
2194,612845,95,95,1,1
2194,642700,207,207,4,4
2194,650670,134,134,3,3
2194,736357,9,9,1,1
2194,736360,417,417,4,4
2194,782787,163,163,2,2
2194,787133,446,446,8,8
2194,802382,167,167,2,2
2194,815381,241,241,29,29
2194,819149,255,255,7,7
2194,819150,173,173,3,3
2194,838137,229,229,2,2
2195,208,57,57,1,1
2195,26194,432,432,2,2
2195,32485,456,456,29,29
2195,32490,451,451,8,8
2195,32546,456,456,6,6
2195,32549,451,451,6,6
2195,32550,456,456,13,13
2195,39465,151,151,1,1
2195,47330,449,449,2,2
2195,49207,207,207,2,2
2195,49450,266,266,4,4
2195,134544,266,266,3,3
2195,144184,445,445,3,3
2195,221793,57,57,1,1
2195,224200,449,449,24,24
2195,233272,95,95,1,1
2195,259516,118,118,3,3
2195,369071,81,81,3,3
2195,503007,415,415,1,1
2195,521941,57,57,2,2
2195,543663,266,266,4,4
2195,567970,12,12,1,1
2195,571255,131,131,5,5
2195,612845,172,172,3,3
2195,638673,406,406,2,2
2195,642700,123,123,3,3
2195,650670,266,266,1,1
2195,660399,451,451,1,1
2195,666058,425,425,4,4
2195,690818,139,139,1,1
2195,711838,237,237,4,4
2195,736357,39,39,3,3
2195,736360,451,451,4,4
2195,782787,81,81,1,1
2195,787133,175,175,1,1
2195,802382,123,123,1,1
2195,815381,202,202,3,3
2195,819149,256,256,2,2
2195,819150,109,109,3,3
2196,16649,96,96,1,1
2196,32485,419,419,14,14
2196,32546,449,449,1,1
2196,32549,159,159,1,1
2196,32550,203,203,2,2
2196,49450,262,262,2,2
2196,144184,203,203,2,2
2196,259516,175,175,1,1
2196,543663,211,211,1,1
2196,612845,117,117,1,1
2196,638673,194,194,1,1
2196,782787,419,419,1,1
2197,24,226,226,1,1
2197,32485,446,446,5,5
2197,32546,3,3,1,1
2197,32550,322,322,2,2
2197,49450,100,100,1,1
2197,650670,449,449,1,1
2197,782787,70,70,1,1
2197,815381,211,211,3,3
2197,819150,235,235,1,1
2198,24,267,267,14,14
2198,208,273,273,22,22
2198,1008,431,431,4,4
2198,16649,239,239,4,4
2198,20872,389,389,6,6
2198,26194,247,247,10,10
2198,32485,457,457,127,127
2198,32490,442,442,27,27
2198,32546,451,451,43,43
2198,32549,258,258,14,14
2198,32550,429,429,63,63
2198,39465,385,385,21,21
2198,47330,435,435,5,5
2198,49207,431,431,13,13
2198,49450,429,429,8,8
2198,67802,201,201,4,4
2198,89074,393,393,8,8
2198,96123,227,227,5,5
2198,134544,265,265,13,13
2198,144184,206,206,8,8
2198,233272,445,445,10,10
2198,440815,430,430,6,6
2198,503007,429,429,17,17
2198,534443,98,98,1,1
2198,543663,243,243,6,6
2198,567970,446,446,24,24
2198,571255,238,238,8,8
2198,571258,197,197,10,10
2198,612845,437,437,7,7
2198,642700,382,382,24,24
2198,650670,211,211,2,2
2198,660399,303,303,27,27
2198,690818,446,446,23,23
2198,711838,435,435,33,33
2198,736357,408,408,15,15
2198,736360,273,273,21,21
2198,782787,451,451,5,5
2198,787133,446,446,15,15
2198,802382,393,393,8,8
2198,815381,236,236,34,34
2198,819149,446,446,15,15
